PRODUCT_CODE,ITEM,LENGTH,COLOR,TYPE,PRICE,PRICE,STOCK,MPRICE,WPRICE,RPRICE
TARA T,TARA ,,001B,Inch,,,,,,
TARA T,TARA ,,2,Inch,,,,,,
SORA T,SORA -t,,P27_613,Inch,,,,,,
SORA T,SORA -t,,P30_144,Inch,,,,,,
SORA T,SORA -t,,TT1B_BG,Inch,,,,,,
SORA T,SORA -t,,TT1B_BG,Inch,,,,,,
WG-003,WG-003,,P4_30,Inch,60,60,0,,,
WG-003, WG-003,,P4_27,Inch,60,60,0,,,
WG-003, WG-003,,P27_613,Inch,60,60,0,,,
WG-003, WG-003,,P1B_350,Inch,60,60,0,,,
WG-003, WG-003,,P1B_33,Inch,60,60,0,,,
WG-003, WG-003,,P1B_30,Inch,60,60,1,,,
WG-003, WG-003,,P1B_27S,Inch,60,60,0,,,
WG-003, WG-003,,001B,Inch,60,60,32,,,
WG-003, WG-003,,2,Inch,60,60,44,,,
WG-003, WG-003,,1,Inch,60,60,72,,,
MINK T,MINK ,,F1B_99J,Inch,,,,,,
MINK T,MINK ,,F1B_350,Inch,,,,,,
MINK T,MINK ,,F1B_33,Inch,,,,,,
MINK T,MINK ,,F1B_27,Inch,,,,,,
MINK T,MINK ,,1,Inch,,,,,,
MINK T,MINK ,,PINK,Inch,,,,,,
BNHH22,,,,Inch,,,,,,
JOHNSON,JOHNSON,,F1B_350,Inch,,,,,,
JOHNSON, JOHNSON,,P27_613,Inch,,,,,,
JOHNSON, JOHNSON,,F1B_27,Inch,,,,,,
BNHH16,,,,Inch,,,,,,
BNHH14,,,,Inch,,,,,,
BNHH12 ,,,,Inch,,,,,,
2N1 S,2N1 ,,51,Inch,,,,,,
2N1 S,2N1 ,,280,Inch,,,,,,
2N1 S,2N1 ,,56,Inch,,,,,,
2N1 S,2N1 ,,50,Inch,,,,,,
2N1 S,2N1 ,,34,Inch,,,,,,
2N1 S,2N1 ,,2F350,Inch,,,,,,
2N1 L, 2N1 L,,F4_30,Inch,,,,,,
2N1 L, 2N1 L,,P27_613,Inch,,,,,,
2N1 L, 2N1 L,,34,Inch,,,,,,
2N1 L, 2N1 L,,4,Inch,,,,,,
2N1 L, 2N1 L,,1,Inch,,,,,,
2N1 L, 2N1 L,,TT1B_BG,Inch,,,,,,
WG-001,WG-001,,PH4_30_27,Inch,60,60,25,,,
WG-001, WG-001,,P4_30,Inch,60,60,16,,,
WG-001, WG-001,,P27_613,Inch,60,60,17,,,
WG-001, WG-001,,P1B_350,Inch,60,60,20,,,
WG-001, WG-001,,P1B_33,Inch,60,60,20,,,
WG-001, WG-001,,P1B_27S,Inch,60,60,19,,,
WG-001, WG-001,,001B,Inch,60,60,66,,,
WG-001, WG-001,,4,Inch,60,60,14,,,
WG-001, WG-001,,2,Inch,60,60,43,,,
WG-001, WG-001,,1,Inch,60,60,47,,,
2N1,2N1 ,,2F350,Inch,,,,,,
2N1, 2N1 ,,34,Inch,,,,,,
2N1, 2N1 ,,50,Inch,,,,,,
2N1, 2N1 ,,56,Inch,,,,,,
2N1, 2N1 ,,280,Inch,,,,,,
2N1, 2N1 ,,51,Inch,,,,,,
WW14 ,WW14,,P4_30,Inch,81,81,,,,
WW14 , WW14,,P4_27,Inch,81,81,,,,
WW14 , WW14,,P1B_33,Inch,81,81,,,,
WW14 , WW14,,P1B_30,Inch,81,81,,,,
WW14 , WW14,,2,Inch,75,75,,,,
MIX WET&WAVE ,MIX WET&WAVE ,,2,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,001B,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,1,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P1B_30,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,30,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,33,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,1,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P6_613,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P4_27,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P4_30,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P27_613,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P1B_30,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,P1B_33,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,1,Inch,,,,,,
MIX WET&WAVE , MIX WET&WAVE ,,4,Inch,,,,,,
WW12,WW12,,2,Inch,66.6,66.6,,,,
WW12, WW12,,27,Inch,66.6,66.6,,,,
WW12, WW12,,P1B_30 ,Inch,72.6,72.6,,,,
WW12, WW12,,P1B_33,Inch,72.6,72.6,,,,
WW12, WW12,,P4_27 ,Inch,72.6,72.6,,,,
WW12, WW12,,P4_30,Inch,72.6,72.6,,,,
 WW10,WW10,,P1B_33,Inch,57,57,,,,
 WW10,WW10,,P4_27,Inch,57,57,,,,
 WW10,WW10,,P4_30,Inch,57,57,,,,
SUN,SUN,,4,Inch,105,105,,,,
SUN, SUN,,F4_27,Inch,105,105,,,,
SUN, SUN,,F1B_27S,Inch,105,105,,,,
SUN, SUN,,F1B_33,Inch,105,105,,,,
SUN, SUN,,F237,Inch,105,105,,,,
SUN, SUN,,P27_613,Inch,105,105,,,,
WW08 ,WW08,,1,Inch,21.75,21.75,,,,
WW08 , WW08,,001B ,Inch,21.75,21.75,,,,
WW08 , WW08,,2,Inch,21.75,21.75,,,,
WW08 , WW08,,4,Inch,21.75,21.75,,,,
WW08 , WW08,,27,Inch,21.75,21.75,,,,
WW08 , WW08,,30,Inch,21.75,21.75,,,,
WW08 , WW08,,33,Inch,21.75,21.75,,,,
WW08 , WW08,,P1B_33 ,Inch,21.75,21.75,,,,
NDW08 ,NDW08,,1,Inch,21.75,21.75,53,,,
NDW08 , NDW08,,001B ,Inch,21.75,21.75,79,,,
NDW08 , NDW08,,2,Inch,21.75,21.75,18,,,
NDW08 , NDW08,,4,Inch,21.75,21.75,30,,,
NDW08 , NDW08,,27,Inch,21.75,21.75,108,,,
NDW08 , NDW08,,30,Inch,21.75,21.75,82,,,
NDW08 , NDW08,,33,Inch,21.75,21.75,82,,,
NDW08 , NDW08,,P1B_27,Inch,27.75,27.75,69,,,
NDW08 , NDW08,,P1B_30,Inch,27.75,27.75,131,,,
NDW08 , NDW08,,P1B_30,Inch,27.75,27.75,61,,,
NDW08 , NDW08,,P1B_33,Inch,27.75,27.75,46,,,
MATCH S.BOB ,MATCH S.BOB ,,1,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,4,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,P1B_33,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,33,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,P1B_30,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,P27_613,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,P4_30,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,P4_27,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,001B,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,2,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,27,Inch,,,,,,
MATCH S.BOB , MATCH S.BOB ,,30,Inch,,,,,,
DANDY,,,,Inch,,,,,,
SUE,SUE,,1,Inch,48,48,13,,,
SUE, SUE,,2,Inch,48,48,49,,,
SUE, SUE,,4,Inch,48,48,32,,,
SUE, SUE,,001B,Inch,48,48,11,,,
SUE, SUE,,F1B_30,Inch,48,48,0,,,
SUE, SUE,,F237,Inch,48,48,0,,,
NSW14 , NSW14,,1,Inch,74.25,74.25,,,,
NSW14 , NSW14,,001B,Inch,74.25,74.25,,,,
NSW14 , NSW14,,2,Inch,74.25,74.25,,,,
NSW14 , NSW14,,4,Inch,74.25,74.25,,,,
NSW14 , NSW14,,30,Inch,74.25,74.25,,,,
NSW14 , NSW14,,33,Inch,74.25,74.25,,,,
NSW14 , NSW14,,P1B_30,Inch,80.25,80.25,,,,
NSW14 , NSW14,,P1B_33,Inch,80.25,80.25,,,,
NSW14 , NSW14,,P1B_350,Inch,80.25,80.25,,,,
NSW14 , NSW14,,P1B_BG ,Inch,80.25,80.25,,,,
NSW14 , NSW14,,P27_613 ,Inch,80.25,80.25,,,,
NSW14 ,,,P4_27,Inch,,,,,,
BONITA,BONITA,,F1B_27S,Inch,,,,,,
BONITA, BONITA,,F4_30,Inch,,,,,,
BONITA, BONITA,,4,Inch,,,,,,
BONITA, BONITA,,2,Inch,,,,,,
BONITA, BONITA,,1,Inch,,,,,,
VIOLET,VIOLET,,1,Inch,22.5,22.5,121,,,
VIOLET, VIOLET,,001B,Inch,22.5,22.5,124,,,
VIOLET, VIOLET,,2,Inch,22.5,22.5,101,,,
VIOLET, VIOLET,,4,Inch,22.5,22.5,15,,,
VIOLET, VIOLET,,27,Inch,22.5,22.5,54,,,
VIOLET, VIOLET,,30,Inch,22.5,22.5,45,,,
VIOLET, VIOLET,,33,Inch,28.5,28.5,67,,,
VIOLET, VIOLET,,44,Inch,28.5,28.5,28,,,
VIOLET, VIOLET,,51,Inch,28.5,28.5,33,,,
VIOLET, VIOLET,,144,Inch,28.5,28.5,35,,,
VIOLET, VIOLET,,280,Inch,28.5,28.5,0,,,
VIOLET, VIOLET,,350,Inch,28.5,28.5,64,,,
VIOLET, VIOLET,,613,Inch,28.5,28.5,30,,,
VIOLET, VIOLET,,99J,Inch,28.5,28.5,80,,,
MIX ROMANCE,,,,Inch,,,,,,
BECKY,BECKY,,HL2_350  ,Inch,66,66,.,,,
BECKY, BECKY,,HL2_27S  ,Inch,66,66,.,,,
BECKY, BECKY,,4,Inch,66,66,.,,,
BECKY, BECKY,,2,Inch,66,66,.,,,
BECKY, BECKY,,1,Inch,66,66,.,,,
BECKY, BECKY,,001B  ,Inch,66,66,.,,,
BARBARA,BARBARA,,HL2_350  ,Inch,54,54,1,,,
BARBARA, BARBARA,,HL2_27S  ,Inch,54,54,4,,,
BARBARA, BARBARA,,4,Inch,54,54,4,,,
BARBARA, BARBARA,,2,Inch,54,54,0,,,
BARBARA, BARBARA,,001B  ,Inch,54,54,6,,,
BARBARA, BARBARA,,1,Inch,54,54,6,,,
MATCH M.BOB,MATCH M.BOB,,1,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,4,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,001B,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,2,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,27,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,33,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,30,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,P1B_30,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,P27_613,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,P4_30,Inch,,,,,,
MATCH M.BOB, MATCH M.BOB,,P6_613,Inch,,,,,,
NSW12,NSW12,,001B,Inch,65.7,65.7,,,,
NSW12, NSW12,,2,Inch,65.7,65.7,,,,
NSW12, NSW12,,4,Inch,65.7,65.7,,,,
NSW12, NSW12,,27,Inch,65.7,65.7,,,,
NSW12, NSW12,,30,Inch,65.7,65.7,,,,
NSW12, NSW12,,33,Inch,65.7,65.7,,,,
NSW12, NSW12,,P1B_33 ,Inch,71.7,71.7,,,,
NSW12, NSW12,,P1B_350,Inch,71.7,71.7,,,,
NSW12, NSW12,,P1B_99J,Inch,71.7,71.7,,,,
NSW12, NSW12,,P1B_BG,Inch,71.7,71.7,,,,
NSW12, NSW12,,P27_613 ,Inch,71.7,71.7,,,,
NSW12, NSW12,,P4_27,Inch,71.7,71.7,,,,
NSW12, NSW12,,P4_30,Inch,71.7,71.7,,,,
REBA,REBA,,1,Inch,51,51,17,,,
REBA, REBA,,P27_613,Inch,51,51,,,,
REBA, REBA,,2,Inch,51,51,26,,,
REBA, REBA,,4,Inch,51,51,7,,,
REBA, REBA,,34,Inch,51,51,24,,,
REBA, REBA,,44,Inch,51,51,28,,,
REBA, REBA,,51,Inch,51,51,16,,,
REBA, REBA,,280,Inch,51,51,18,,,
REBA, REBA,,F1B_30,Inch,51,51,18,,,
REBA, REBA,,F4_27,Inch,51,51,25,,,
REBA, REBA,,F4_30,Inch,51,51,3,,,
MIX M.BOB,MIX M.BOB ,,1,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P4_27,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P6_613,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P1B_33,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,001B,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,2,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,27,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,33,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,30,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P1B_30,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P27_613,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P4_30,Inch,,,,,,
MIX M.BOB, MIX M.BOB ,,P4_30,Inch,,,,,,
NSW10 ,NSW10 ,,1,Inch,50.25,50.25,,,,
NSW10 , NSW10 ,,2,Inch,50.25,50.25,,,,
NSW10 , NSW10 ,,4,Inch,50.25,50.25,,,,
NSW10 , NSW10 ,,27,Inch,50.25,50.25,,,,
NSW10 , NSW10 ,,30,Inch,50.25,50.25,,,,
NSW10 , NSW10 ,,33,Inch,50.25,50.25,,,,
NSW10 , NSW10 ,,P1B_33,Inch,56.25,56.25,,,,
NSW10 , NSW10 ,,P1B_350,Inch,56.25,56.25,,,,
NSW10 , NSW10 ,,P1B_99J ,Inch,56.25,56.25,,,,
NSW10 , NSW10 ,,P1B_BG ,Inch,56.25,56.25,,,,
NSW10 , NSW10 ,,P27_613,Inch,56.25,56.25,,,,
NSW10 , NSW10 ,,P4_27,Inch,56.25,56.25,,,,
NSW10 , NSW10 ,,P4_30,Inch,,,,,,
ROSEMARY,ROSEMARY,,1,Inch,22.5,22.5,35,,,
ROSEMARY, ROSEMARY,,001B,Inch,22.5,22.5,65,,,
ROSEMARY, ROSEMARY,,2,Inch,22.5,22.5,49,,,
ROSEMARY, ROSEMARY,,4,Inch,22.5,22.5,89,,,
ROSEMARY, ROSEMARY,,27,Inch,22.5,22.5,25,,,
ROSEMARY, ROSEMARY,,30,Inch,22.5,22.5,29,,,
ROSEMARY, ROSEMARY,,33,Inch,22.5,22.5,3,,,
ROSEMARY, ROSEMARY,,350,Inch,28.5,28.5,0,,,
ROSEMARY, ROSEMARY,,613,Inch,28.5,28.5,61,,,
ROSEMARY, ROSEMARY,,99J,Inch,28.5,28.5,40,,,
ROSEMARY, ROSEMARY,,BURG,Inch,28.5,28.5,71,,,
ROSEMARY, ROSEMARY,,P1B_130,Inch,28.5,28.5,19,,,
ROSEMARY, ROSEMARY,,P30_144,Inch,28.5,28.5,82,,,
ROSEMARY, ROSEMARY,,P1B_27,Inch,28.5,28.5,159,,,
NICOLE,NICOLE,,1,Inch,105,105,36,,,
NICOLE, NICOLE,,2,Inch,105,105,0,,,
NICOLE, NICOLE,,4,Inch,105,105,0,,,
NICOLE, NICOLE,,001B,Inch,105,105,0,,,
NICOLE, NICOLE,,F1B_27,Inch,105,105,0,,,
NICOLE, NICOLE,,F1B_30,Inch,105,105,0,,,
NICOLE, NICOLE,,F1B_33,Inch,105,105,0,,,
NICOLE, NICOLE,,F1B_99J,Inch,105,105,66,,,
NICOLE, NICOLE,,F237,Inch,105,105,3,,,
NICOLE, NICOLE,,TT1B_27,Inch,105,105,20,,,
NICOLE, NICOLE,,TT1B_33,Inch,105,105,55,,,
NICOLE, NICOLE,,TT1B_BG,Inch,105,105,57,,,
JASMENIA,,,,Inch,,,,,,
IRIS ,,,,Inch,,,,,,
HOLLY,,,,Inch,,,,,,
MATCH L.LAYER,,,1,Inch,,,,,,
MATCH L.LAYER,,,4,Inch,,,,,,
MATCH L.LAYER,,,2,Inch,,,,,,
MATCH L.LAYER,,,27,Inch,,,,,,
MATCH L.LAYER,,,33,Inch,,,,,,
MATCH L.LAYER,,,30,Inch,,,,,,
MATCH L.LAYER,,,P1B_30,Inch,,,,,,
MATCH L.LAYER,,,P4_30,Inch,,,,,,
MATCH L.LAYER,,,P27_613,Inch,,,,,,
MATCH L.LAYER,,,P4_27,Inch,,,,,,
MATCH L.LAYER,,,P6_613,Inch,,,,,,
MATCH L.LAYER,,,P6_613,Inch,,,,,,
NSW08,NSW08,,4,Inch,21,21,,,,
NSW08, NSW08,,27,Inch,21,21,,,,
NSW08, NSW08,,30,Inch,21,21,,,,
NSW08, NSW08,,33,Inch,21,21,,,,
NSW08, NSW08,,P1B_33 ,Inch,27,27,,,,
NSW08, NSW08,,P1B_350,Inch,27,27,,,,
NSW08, NSW08,,P1B_99J ,Inch,27,27,,,,
NSW08, NSW08,,P1B_BG ,Inch,27,27,,,,
NSW08, NSW08,,P27_613,Inch,27,27,,,,
NSW08, NSW08,,P4_27,Inch,27,27,,,,
NSW08, NSW08,,P4_30,Inch,27,27,,,,
MATCH FINGER,MATCH FINGER,,14,Inch,,,,,,
MATCH FINGER, MATCH FINGER,,4,Inch,,,,,,
MATCH FINGER, MATCH FINGER,,1,Inch,,,,,,
MATCH FINGER, MATCH FINGER,,001B,Inch,,,,,,
MIX FINGER,,,,Inch,,,,,,
MIX L.LAYER,MIX L.LAYER,,1,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,27,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,2,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,33,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,30,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,4,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,P1B_30,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,P4_30,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,P27_613,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,P6_613,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,P4_27,Inch,,,,,,
MIX L.LAYER, MIX L.LAYER,,P1B_33,Inch,,,,,,
MATCH BODY W,MIX BODY W,,2,,9.98,9.98,198,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,4,,9.98,9.98,211,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,350,,9.98,9.98,185,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,613,,9.98,9.98,100,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,001B,,9.98,9.98,93,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,P1B_30,,9.98,9.98,72,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,P27_30,,9.98,9.98,133,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,P27_33,,9.98,9.98,197,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,P30_33,,9.98,9.98,200,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,P4_27,,9.98,9.98,162,4.99,4.99,19.96
MATCH BODY W,MIX BODY W,,P4_30,,9.98,9.98,122,4.99,4.99,19.96
MIX BODY W,MIX BODY W,,2,Inch,9.98,9.98,198,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,4,Inch,9.98,9.98,211,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,350,Inch,9.98,9.98,185,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,613,Inch,9.98,9.98,100,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,001B,Inch,9.98,9.98,93,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P1B_30,Inch,9.98,9.98,72,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P27_30,Inch,9.98,9.98,133,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P27_33,Inch,9.98,9.98,197,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P30_33,Inch,9.98,9.98,200,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P4_27,Inch,9.98,9.98,162,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P4_30,Inch,9.98,9.98,122,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,2,Inch,9.98,9.98,198,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,4,Inch,9.98,9.98,211,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,350,Inch,9.98,9.98,185,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,613,Inch,9.98,9.98,100,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,001B,Inch,9.98,9.98,93,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P1B_30,Inch,9.98,9.98,72,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P27_30,Inch,9.98,9.98,133,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P27_33,Inch,9.98,9.98,197,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P30_33,Inch,9.98,9.98,200,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P4_27,Inch,9.98,9.98,162,4.99,4.99,19.96
MIX BODY W, MIX BODY W,,P4_30,Inch,9.98,9.98,122,4.99,4.99,19.96
STW,STW,10,4,Inch,35,35,23,17.5,17.5,52.5
STW,STW,10,27,Inch,49,49,28,24.5,24.5,73.5
STW,STW,10,30,Inch,35,35,6,17.5,17.5,52.5
STW,STW,10,33,Inch,35,35,20,17.5,17.5,52.5
STW,STW,10,44,Inch,39,39,6,19.5,19.5,58.5
STW,STW,10,350,Inch,49,49,20,24.5,24.5,73.5
STW,STW,10,613,Inch,75,75,8,37.5,37.5,112.5
STW,STW,10,99J,Inch,49,49,3,24.5,24.5,73.5
STW,STW,10,BLUE,Inch,75,75,60,37.5,37.5,112.5
STW,STW,10,BURG,Inch,49,49,2,24.5,24.5,73.5
STW,STW,10,GREEN,Inch,75,75,53,37.5,37.5,112.5
STW,STW,10,ORANGE,Inch,75,75,50,37.5,37.5,112.5
STW,STW,10,P1B_30,Inch,39,39,19,19.5,19.5,58.5
STW,STW,10,P1B_350,Inch,49,49,8,24.5,24.5,73.5
STW,STW,10,P1B_99J,Inch,49,49,11,24.5,24.5,73.5
STW,STW,10,P1B_BG,Inch,49,49,12,24.5,24.5,73.5
STW,STW,10,P27_30,Inch,49,49,12,24.5,24.5,73.5
STW,STW,10,P27_33,Inch,49,49,15,24.5,24.5,73.5
STW,STW,10,P27_613,Inch,105,105,16,52.5,52.5,157.5
STW,STW,10,P4_27,Inch,49,49,12,24.5,24.5,73.5
STW,STW,10,P4_30,Inch,39,39,35,19.5,19.5,58.5
STW,STW,10,PINK,Inch,75,75,48,37.5,37.5,112.5
STW,STW,10,PURPLE,Inch,75,75,48,37.5,37.5,112.5
STW,STW,10,RED,Inch,75,75,67,37.5,37.5,112.5
STW,STW,12,1,Inch,50,50,61,25,25,75
STW,STW,12,27,Inch,64,64,15,32,32,96
STW,STW,12,30,Inch,50,50,12,25,25,75
STW,STW,12,33,Inch,50,50,17,25,25,75
STW,STW,12,350,Inch,64,64,16,32,32,96
STW,STW,12,613,Inch,90,90,9,45,45,135
STW,STW,12,001B,Inch,50,50,26,25,25,75
STW,STW,12,99J,Inch,64,64,18,32,32,96
STW,STW,12,BURG,Inch,64,64,24,32,32,96
STW,STW,12,P1B_30,Inch,54,54,10,27,27,81
STW,STW,12,P1B_33,Inch,54,54,14,27,27,81
STW,STW,12,P1B_350,Inch,64,64,11,32,32,96
STW,STW,12,P1B_99J,Inch,64,64,17,32,32,96
STW,STW,12,P1B_BG,Inch,64,64,12,32,32,96
STW,STW,12,P27_30,Inch,64,64,14,32,32,96
STW,STW,12,P27_33,Inch,64,64,10,32,32,96
STW,STW,12,P27_613,Inch,120,120,33,60,60,180
STW,STW,12,P4_27,Inch,64,64,24,32,32,96
STW,STW,12,P4_30,Inch,54,54,12,27,27,81
STW,STW,14,1,Inch,64,64,121,32,32,96
STW,STW,14,2,Inch,64,64,5,32,32,96
STW,STW,14,4,Inch,64,64,5,32,32,96
STW,STW,14,22,Inch,104,104,143,52,52,156
STW,STW,14,27,Inch,78,78,12,39,39,117
STW,STW,14,30,Inch,64,64,13,32,32,96
STW,STW,14,33,Inch,64,64,2,32,32,96
STW,STW,14,350,,78,78,18,39,39,117
STW,STW,14,613,,104,104,20,52,52,156
STW,STW,14,001B,,64,64,92,32,32,96
STW,STW,14,99J,,78,78,4,39,39,117
STW,STW,14,P18_22,,104,104,72,52,52,156
STW,STW,14,P18_613,,104,104,17,52,52,156
STW,STW,14,P1B_30,,68,68,7,34,34,102
STW,STW,14,P1B_33,,68,68,2,34,34,102
STW,STW,14,P1B_BG,,78,78,2,39,39,117
STW,STW,14,P24_613,,104,104,80,52,52,156
STW,STW,14,P27_24,,104,104,135,52,52,156
STW,STW,14,P27_33,,78,78,2,39,39,117
STW,STW,14,P27_613,,134,134,107,67,67,201
STW,STW,14,P4_613,,104,104,153,52,52,156
STW,STW,14,P6_24,,104,104,30,52,52,156
STW,STW,14,P6_27,,78,78,96,39,39,117
STW,STW,14,P6_613,,104,104,57,52,52,156
STW,STW,16,1,,74,74,26,37,37,111
STW,STW,16,2,,74,74,77,37,37,111
STW,STW,16,4,,74,74,8,37,37,111
STW,STW,16,22,,124,124,20,62,62,186
STW,STW,16,350,,98,98,30,49,49,147
STW,STW,16,001B,,74,74,20,37,37,111
STW,STW,16,P1B_30,,78,78,16,39,39,117
STW,STW,16,P1B_33,,78,78,17,39,39,117
STW,STW,16,P1B_BG,,98,98,16,49,49,147
STW,STW,16,P27_24,,124,124,6,62,62,186
STW,STW,16,P27_30,,98,98,2,49,49,147
STW,STW,16,P27_33,,98,98,4,49,49,147
STW,STW,16,P4_30,,78,78,3,39,39,117
STW,STW,16,P4_613,,124,124,68,62,62,186
STW,STW,18,4,,88,88,2,44,44,132
STW,STW,18,30,,88,88,10,44,44,132
STW,STW,18,350,,112,112,15,56,56,168
STW,STW,18,P18_22,,138,138,5,69,69,207
STW,STW,18,P1B_30,,92,92,18,46,46,138
STW,STW,18,P1B_33,,92,92,12,46,46,138
STW,STW,18,P1B_BG,,112,112,4,56,56,168
STW,STW,18,P27_24,,138,138,7,69,69,207
STW,STW,18,P27_33,,112,112,6,56,56,168
STW,STW,18,P6_27,,112,112,4,56,56,168
STW,STW,28A,1,,200,200,36,100,100,300
test001,FLW-B-DB2,10,1,Inch,199.2,199.2,10,159.36,179.28,350
test001,FLW-B-DB3,10,1B,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB4,10,2,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB5,10,3,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB6,10,4,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB7,10,6,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB8,10,8,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB9,10,9,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB10,10,10,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB11,10,12,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB12,10,14,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB13,10,16,Inch,199.2,199.2,10,159.36,179.28,298.8
test001,FLW-B-DB14,10,18,Inch,199.2,199.2,10,159.36,179.28,298.8
